site,species,n_years,french_name
441061,CUCCAN,12,Coucou gris
441061,DENMAJ,12,Pic épeiche
441061,ERIRUB,12,Rougegorge familier
441061,FALTIN,12,Faucon crécerelle
441061,FRICOE,12,Pinson des arbres
441061,GALCHL,12,Gallinule poule-d'eau
441061,GARGLA,12,Geai des chênes
441061,HIRRUS,12,Hirondelle rustique
441061,LUSMEG,12,Rossignol philomèle
441061,PARCAE,12,Mésange bleue
441061,PARCRI,12,Mésange huppée
441061,PARMAJ,12,Mésange charbonnière
441061,PASDOM,12,Moineau domestique
441061,PHOOCH,12,Rougequeue noir
441061,PHYCOL,12,Pouillot véloce
441061,PICVIR,12,Pic vert
441061,PRUMOD,12,Accenteur mouchet
441061,SITEUR,12,Sittelle torchepot
441061,STRDEC,12,Tourterelle turque
441061,STRTUR,12,Tourterelle des bois
441061,STUVUL,12,Étourneau sansonnet
441061,SYLATR,12,Fauvette à tête noire
441061,TROTRO,12,Troglodyte mignon
441061,TURMER,12,Merle noir
441061,TURPHI,12,Grive musicienne
441061,TURVIS,12,Grive draine
441077,ALAARV,18,Alouette des champs
441077,ANTTRI,18,Pipit des arbres
441077,APUAPU,18,Martinet noir
441077,CERBRA,18,Grimpereau des jardins
441077,COLPAL,18,Pigeon ramier
441077,CORCOR,18,Corneille noire
441077,CUCCAN,18,Coucou gris
441077,DENMAJ,18,Pic épeiche
441077,DRYMAR,18,Pic noir
441077,EMBCIT,18,Bruant jaune
441077,ERIRUB,18,Rougegorge familier
441077,FALTIN,18,Faucon crécerelle
441077,FRICOE,18,Pinson des arbres
441077,GALCHL,18,Gallinule poule-d'eau
441077,GARGLA,18,Geai des chênes
441077,HIRRUS,18,Hirondelle rustique
441077,LULARB,18,Alouette lulu
441077,LUSMEG,18,Rossignol philomèle
441077,PARCAE,18,Mésange bleue
441077,PARCRI,18,Mésange huppée
441077,PARMAJ,18,Mésange charbonnière
441077,PASDOM,18,Moineau domestique
441077,PHOOCH,18,Rougequeue noir
441077,PHYCOL,18,Pouillot véloce
441077,PICVIR,18,Pic vert
441077,PRUMOD,18,Accenteur mouchet
441077,SITEUR,18,Sittelle torchepot
441077,STRDEC,18,Tourterelle turque
441077,STRTUR,18,Tourterelle des bois
441077,STUVUL,18,Étourneau sansonnet
441077,SYLATR,18,Fauvette à tête noire
441077,TROTRO,18,Troglodyte mignon
441077,TURMER,18,Merle noir
441077,TURPHI,18,Grive musicienne
441077,TURVIS,18,Grive draine
441082,ALAARV,14,Alouette des champs
441082,ANTTRI,14,Pipit des arbres
441082,APUAPU,14,Martinet noir
441082,CERBRA,14,Grimpereau des jardins
441082,COLPAL,14,Pigeon ramier
441082,CORCOR,14,Corneille noire
441082,CUCCAN,14,Coucou gris
441082,DENMAJ,14,Pic épeiche
441082,EMBCIT,14,Bruant jaune
441082,ERIRUB,14,Rougegorge familier
441082,FALTIN,14,Faucon crécerelle
441082,FRICOE,14,Pinson des arbres
441082,GALCHL,14,Gallinule poule-d'eau
441082,GARGLA,14,Geai des chênes
441082,HIRRUS,14,Hirondelle rustique
441082,LULARB,14,Alouette lulu
441082,LUSMEG,14,Rossignol philomèle
441082,PARCAE,14,Mésange bleue
441082,PARMAJ,14,Mésange charbonnière
441082,PASDOM,14,Moineau domestique
441082,PHOOCH,14,Rougequeue noir
441082,PHYCOL,14,Pouillot véloce
441082,PICVIR,14,Pic vert
441082,PRUMOD,14,Accenteur mouchet
441082,SITEUR,14,Sittelle torchepot
441082,STRDEC,14,Tourterelle turque
441082,STRTUR,14,Tourterelle des bois
441082,STUVUL,14,Étourneau sansonnet
441082,SYLATR,14,Fauvette à tête noire
441082,TROTRO,14,Troglodyte mignon
441082,TURMER,14,Merle noir
441082,TURPHI,14,Grive musicienne
441082,TURVIS,14,Grive draine
441109,ALAARV,21,Alouette des champs
441109,ANTTRI,21,Pipit des arbres
441109,APUAPU,21,Martinet noir
441109,CERBRA,21,Grimpereau des jardins
441109,COLPAL,21,Pigeon ramier
441109,CORCOR,21,Corneille noire
441109,CUCCAN,21,Coucou gris
441109,DENMAJ,21,Pic épeiche
441109,DRYMAR,21,Pic noir
441109,EMBCIT,21,Bruant jaune
441109,ERIRUB,21,Rougegorge familier
441109,FALTIN,21,Faucon crécerelle
441109,FRICOE,21,Pinson des arbres
441109,GALCHL,21,Gallinule poule-d'eau
441109,GARGLA,21,Geai des chênes
441109,HIRRUS,21,Hirondelle rustique
441109,LULARB,21,Alouette lulu
441109,LUSMEG,21,Rossignol philomèle
441109,PARCAE,21,Mésange bleue
441109,PARMAJ,21,Mésange charbonnière
441109,PASDOM,21,Moineau domestique
441109,PHOOCH,21,Rougequeue noir
441109,PHYCOL,21,Pouillot véloce
441109,PICVIR,21,Pic vert
441109,PRUMOD,21,Accenteur mouchet
441109,SITEUR,21,Sittelle torchepot
441109,STRDEC,21,Tourterelle turque
441109,STRTUR,21,Tourterelle des bois
441109,STUVUL,21,Étourneau sansonnet
441109,SYLATR,21,Fauvette à tête noire
441109,TROTRO,21,Troglodyte mignon
441109,TURMER,21,Merle noir
441109,TURPHI,21,Grive musicienne
441109,TURVIS,21,Grive draine
441132,ALAARV,20,Alouette des champs
441132,ANTTRI,20,Pipit des arbres
441132,APUAPU,20,Martinet noir
441132,CERBRA,20,Grimpereau des jardins
441132,COLPAL,20,Pigeon ramier
441132,CORCOR,20,Corneille noire
441132,CUCCAN,20,Coucou gris
441132,DENMAJ,20,Pic épeiche
441132,ERIRUB,20,Rougegorge familier
441132,FALTIN,20,Faucon crécerelle
441132,FRICOE,20,Pinson des arbres
441132,GALCHL,20,Gallinule poule-d'eau
441132,GARGLA,20,Geai des chênes
441132,HIRRUS,20,Hirondelle rustique
441132,LULARB,20,Alouette lulu
441132,LUSMEG,20,Rossignol philomèle
441132,MILCAL,20,Bruant proyer
441132,PARCAE,20,Mésange bleue
441132,PARMAJ,20,Mésange charbonnière
441132,PASDOM,20,Moineau domestique
441132,PHYCOL,20,Pouillot véloce
441132,PICVIR,20,Pic vert
441132,PRUMOD,20,Accenteur mouchet
441132,SITEUR,20,Sittelle torchepot
441132,STRDEC,20,Tourterelle turque
441132,STRTUR,20,Tourterelle des bois
441132,STUVUL,20,Étourneau sansonnet
441132,SYLATR,20,Fauvette à tête noire
441132,TROTRO,20,Troglodyte mignon
441132,TURMER,20,Merle noir
441132,TURPHI,20,Grive musicienne
441132,TURVIS,20,Grive draine
441153,APUAPU,4,Martinet noir
441153,CERBRA,4,Grimpereau des jardins
441153,COLPAL,4,Pigeon ramier
441153,CORCOR,4,Corneille noire
441153,CUCCAN,4,Coucou gris
441153,DENMAJ,4,Pic épeiche
441153,ERIRUB,4,Rougegorge familier
441153,FALTIN,4,Faucon crécerelle
441153,FRICOE,4,Pinson des arbres
441153,GARGLA,4,Geai des chênes
441153,HIRRUS,4,Hirondelle rustique
441153,PARCAE,4,Mésange bleue
441153,PARCRI,4,Mésange huppée
441153,PARMAJ,4,Mésange charbonnière
441153,PASDOM,4,Moineau domestique
441153,PHOOCH,4,Rougequeue noir
441153,PHYCOL,4,Pouillot véloce
441153,PICVIR,4,Pic vert
441153,PRUMOD,4,Accenteur mouchet
441153,SITEUR,4,Sittelle torchepot
441153,STRDEC,4,Tourterelle turque
441153,STRTUR,4,Tourterelle des bois
441153,STUVUL,4,Étourneau sansonnet
441153,SYLATR,4,Fauvette à tête noire
441153,TROTRO,4,Troglodyte mignon
441153,TURMER,4,Merle noir
441153,TURPHI,4,Grive musicienne
441153,TURVIS,4,Grive draine
441178,ALAARV,23,Alouette des champs
441178,ANTTRI,23,Pipit des arbres
441178,APUAPU,23,Martinet noir
441178,CERBRA,23,Grimpereau des jardins
441178,COLPAL,23,Pigeon ramier
441178,CORCOR,23,Corneille noire
441178,CUCCAN,23,Coucou gris
441178,DENMAJ,23,Pic épeiche
441178,ERIRUB,23,Rougegorge familier
441178,FALTIN,23,Faucon crécerelle
441178,FRICOE,23,Pinson des arbres
441178,GALCHL,23,Gallinule poule-d'eau
441178,GARGLA,23,Geai des chênes
441178,HIRRUS,23,Hirondelle rustique
441178,LUSMEG,23,Rossignol philomèle
441178,PARCAE,23,Mésange bleue
441178,PARMAJ,23,Mésange charbonnière
441178,PASDOM,23,Moineau domestique
441178,PHOOCH,23,Rougequeue noir
441178,PHYCOL,23,Pouillot véloce
441178,PICVIR,23,Pic vert
441178,PRUMOD,23,Accenteur mouchet
441178,SITEUR,23,Sittelle torchepot
441178,STRDEC,23,Tourterelle turque
441178,STRTUR,23,Tourterelle des bois
441178,STUVUL,23,Étourneau sansonnet
441178,SYLATR,23,Fauvette à tête noire
441178,TROTRO,23,Troglodyte mignon
441178,TURMER,23,Merle noir
441178,TURPHI,23,Grive musicienne
441178,TURVIS,23,Grive draine
441217,ALAARV,10,Alouette des champs
441217,ANTTRI,10,Pipit des arbres
441217,APUAPU,10,Martinet noir
441217,CERBRA,10,Grimpereau des jardins
441217,COLPAL,10,Pigeon ramier
441217,CORCOR,10,Corneille noire
441217,CUCCAN,10,Coucou gris
441217,DENMAJ,10,Pic épeiche
441217,DRYMAR,10,Pic noir
441217,EMBCIT,10,Bruant jaune
441217,ERIRUB,10,Rougegorge familier
441217,FALTIN,10,Faucon crécerelle
441217,FRICOE,10,Pinson des arbres
441217,GALCHL,10,Gallinule poule-d'eau
441217,GARGLA,10,Geai des chênes
441217,HIRRUS,10,Hirondelle rustique
441217,LULARB,10,Alouette lulu
441217,LUSMEG,10,Rossignol philomèle
441217,PARCAE,10,Mésange bleue
441217,PARMAJ,10,Mésange charbonnière
441217,PASDOM,10,Moineau domestique
441217,PHOOCH,10,Rougequeue noir
441217,PHYCOL,10,Pouillot véloce
441217,PICVIR,10,Pic vert
441217,PRUMOD,10,Accenteur mouchet
441217,SITEUR,10,Sittelle torchepot
441217,STRDEC,10,Tourterelle turque
441217,STRTUR,10,Tourterelle des bois
441217,STUVUL,10,Étourneau sansonnet
441217,SYLATR,10,Fauvette à tête noire
441217,TROTRO,10,Troglodyte mignon
441217,TURMER,10,Merle noir
441217,TURPHI,10,Grive musicienne
441217,TURVIS,10,Grive draine
441233,ALAARV,9,Alouette des champs
441233,APUAPU,9,Martinet noir
441233,CERBRA,9,Grimpereau des jardins
441233,COLPAL,9,Pigeon ramier
441233,CORCOR,9,Corneille noire
441233,CUCCAN,9,Coucou gris
441233,ERIRUB,9,Rougegorge familier
441233,FALTIN,9,Faucon crécerelle
441233,FRICOE,9,Pinson des arbres
441233,GALCHL,9,Gallinule poule-d'eau
441233,GARGLA,9,Geai des chênes
441233,HIRRUS,9,Hirondelle rustique
441233,LULARB,9,Alouette lulu
441233,LUSMEG,9,Rossignol philomèle
441233,MILCAL,9,Bruant proyer
441233,PARCAE,9,Mésange bleue
441233,PARMAJ,9,Mésange charbonnière
441233,PASDOM,9,Moineau domestique
441233,PHOOCH,9,Rougequeue noir
441233,PHYCOL,9,Pouillot véloce
441233,PICVIR,9,Pic vert
441233,PRUMOD,9,Accenteur mouchet
441233,STRDEC,9,Tourterelle turque
441233,STRTUR,9,Tourterelle des bois
441233,STUVUL,9,Étourneau sansonnet
441233,SYLATR,9,Fauvette à tête noire
441233,TROTRO,9,Troglodyte mignon
441233,TURMER,9,Merle noir
441233,TURPHI,9,Grive musicienne
441233,TURVIS,9,Grive draine
441236,APUAPU,10,Martinet noir
441236,CERBRA,10,Grimpereau des jardins
441236,COLPAL,10,Pigeon ramier
441236,CORCOR,10,Corneille noire
441236,CUCCAN,10,Coucou gris
441236,DENMAJ,10,Pic épeiche
441236,ERIRUB,10,Rougegorge familier
441236,FALTIN,10,Faucon crécerelle
441236,FRICOE,10,Pinson des arbres
441236,GALCHL,10,Gallinule poule-d'eau
441236,GARGLA,10,Geai des chênes
441236,HIRRUS,10,Hirondelle rustique
441236,LULARB,10,Alouette lulu
441236,LUSMEG,10,Rossignol philomèle
441236,PARCAE,10,Mésange bleue
441236,PARCRI,10,Mésange huppée
441236,PARMAJ,10,Mésange charbonnière
441236,PASDOM,10,Moineau domestique
441236,PHOOCH,10,Rougequeue noir
441236,PHYCOL,10,Pouillot véloce
441236,PICVIR,10,Pic vert
441236,PRUMOD,10,Accenteur mouchet
441236,SITEUR,10,Sittelle torchepot
441236,STRDEC,10,Tourterelle turque
441236,STRTUR,10,Tourterelle des bois
441236,STUVUL,10,Étourneau sansonnet
441236,SYLATR,10,Fauvette à tête noire
441236,TROTRO,10,Troglodyte mignon
441236,TURMER,10,Merle noir
441236,TURPHI,10,Grive musicienne
441236,TURVIS,10,Grive draine
441242,ANTTRI,21,Pipit des arbres
441242,APUAPU,21,Martinet noir
441242,CERBRA,21,Grimpereau des jardins
441242,COLPAL,21,Pigeon ramier
441242,CORCOR,21,Corneille noire
441242,CUCCAN,21,Coucou gris
441242,DENMAJ,21,Pic épeiche
441242,EMBCIT,21,Bruant jaune
441242,ERIRUB,21,Rougegorge familier
441242,FALTIN,21,Faucon crécerelle
441242,FRICOE,21,Pinson des arbres
441242,GALCHL,21,Gallinule poule-d'eau
441242,GARGLA,21,Geai des chênes
441242,HIRRUS,21,Hirondelle rustique
441242,LUSMEG,21,Rossignol philomèle
441242,PARCAE,21,Mésange bleue
441242,PARMAJ,21,Mésange charbonnière
441242,PASDOM,21,Moineau domestique
441242,PHOOCH,21,Rougequeue noir
441242,PHYCOL,21,Pouillot véloce
441242,PICVIR,21,Pic vert
441242,PRUMOD,21,Accenteur mouchet
441242,SITEUR,21,Sittelle torchepot
441242,STRDEC,21,Tourterelle turque
441242,STRTUR,21,Tourterelle des bois
441242,STUVUL,21,Étourneau sansonnet
441242,SYLATR,21,Fauvette à tête noire
441242,TROTRO,21,Troglodyte mignon
441242,TURMER,21,Merle noir
441242,TURPHI,21,Grive musicienne
441242,TURVIS,21,Grive draine
441259,ALAARV,5,Alouette des champs
441259,ANTTRI,5,Pipit des arbres
441259,APUAPU,5,Martinet noir
441259,CERBRA,5,Grimpereau des jardins
441259,COLPAL,5,Pigeon ramier
441259,CORCOR,5,Corneille noire
441259,CUCCAN,5,Coucou gris
441259,DENMAJ,5,Pic épeiche
441259,ERIRUB,5,Rougegorge familier
441259,FALTIN,5,Faucon crécerelle
441259,FRICOE,5,Pinson des arbres
441259,GARGLA,5,Geai des chênes
441259,HIRRUS,5,Hirondelle rustique
441259,LULARB,5,Alouette lulu
441259,LUSMEG,5,Rossignol philomèle
441259,PARCAE,5,Mésange bleue
441259,PARMAJ,5,Mésange charbonnière
441259,PASDOM,5,Moineau domestique
441259,PHOOCH,5,Rougequeue noir
441259,PHYCOL,5,Pouillot véloce
441259,PICVIR,5,Pic vert
441259,PRUMOD,5,Accenteur mouchet
441259,STRDEC,5,Tourterelle turque
441259,STRTUR,5,Tourterelle des bois
441259,STUVUL,5,Étourneau sansonnet
441259,SYLATR,5,Fauvette à tête noire
441259,TROTRO,5,Troglodyte mignon
441259,TURMER,5,Merle noir
441259,TURPHI,5,Grive musicienne
441259,TURVIS,5,Grive draine
441265,ALAARV,12,Alouette des champs
441265,APUAPU,12,Martinet noir
441265,CERBRA,12,Grimpereau des jardins
441265,COLPAL,12,Pigeon ramier
441265,CORCOR,12,Corneille noire
441265,CUCCAN,12,Coucou gris
441265,DENMAJ,12,Pic épeiche
441265,EMBCIT,12,Bruant jaune
441265,ERIRUB,12,Rougegorge familier
441265,FALTIN,12,Faucon crécerelle
441265,FRICOE,12,Pinson des arbres
441265,GALCHL,12,Gallinule poule-d'eau
441265,GARGLA,12,Geai des chênes
441265,HIRRUS,12,Hirondelle rustique
441265,LUSMEG,12,Rossignol philomèle
441265,PARCAE,12,Mésange bleue
441265,PARMAJ,12,Mésange charbonnière
441265,PASDOM,12,Moineau domestique
441265,PHOOCH,12,Rougequeue noir
441265,PHYCOL,12,Pouillot véloce
441265,PICVIR,12,Pic vert
441265,PRUMOD,12,Accenteur mouchet
441265,SITEUR,12,Sittelle torchepot
441265,STRDEC,12,Tourterelle turque
441265,STRTUR,12,Tourterelle des bois
441265,STUVUL,12,Étourneau sansonnet
441265,SYLATR,12,Fauvette à tête noire
441265,TROTRO,12,Troglodyte mignon
441265,TURMER,12,Merle noir
441265,TURPHI,12,Grive musicienne
441265,TURVIS,12,Grive draine
441278,APUAPU,3,Martinet noir
441278,CERBRA,3,Grimpereau des jardins
441278,COLPAL,3,Pigeon ramier
441278,CORCOR,3,Corneille noire
441278,DENMAJ,3,Pic épeiche
441278,ERIRUB,3,Rougegorge familier
441278,FALTIN,3,Faucon crécerelle
441278,FRICOE,3,Pinson des arbres
441278,GALCHL,3,Gallinule poule-d'eau
441278,GARGLA,3,Geai des chênes
441278,HIRRUS,3,Hirondelle rustique
441278,PARCAE,3,Mésange bleue
441278,PARCRI,3,Mésange huppée
441278,PARMAJ,3,Mésange charbonnière
441278,PASDOM,3,Moineau domestique
441278,PHOOCH,3,Rougequeue noir
441278,PHYCOL,3,Pouillot véloce
441278,PICVIR,3,Pic vert
441278,PRUMOD,3,Accenteur mouchet
441278,SITEUR,3,Sittelle torchepot
441278,STRDEC,3,Tourterelle turque
441278,STUVUL,3,Étourneau sansonnet
441278,SYLATR,3,Fauvette à tête noire
441278,TROTRO,3,Troglodyte mignon
441278,TURMER,3,Merle noir
441278,TURPHI,3,Grive musicienne
441307,ALAARV,7,Alouette des champs
441307,ANTTRI,7,Pipit des arbres
441307,APUAPU,7,Martinet noir
441307,CERBRA,7,Grimpereau des jardins
441307,COLPAL,7,Pigeon ramier
441307,CORCOR,7,Corneille noire
441307,CUCCAN,7,Coucou gris
441307,DENMAJ,7,Pic épeiche
441307,ERIRUB,7,Rougegorge familier
441307,FALTIN,7,Faucon crécerelle
441307,FRICOE,7,Pinson des arbres
441307,GALCHL,7,Gallinule poule-d'eau
441307,GARGLA,7,Geai des chênes
441307,HIRRUS,7,Hirondelle rustique
441307,LULARB,7,Alouette lulu
441307,LUSMEG,7,Rossignol philomèle
441307,PARCAE,7,Mésange bleue
441307,PARMAJ,7,Mésange charbonnière
441307,PASDOM,7,Moineau domestique
441307,PHOOCH,7,Rougequeue noir
441307,PHYCOL,7,Pouillot véloce
441307,PICVIR,7,Pic vert
441307,PRUMOD,7,Accenteur mouchet
441307,SITEUR,7,Sittelle torchepot
441307,STRDEC,7,Tourterelle turque
441307,STRTUR,7,Tourterelle des bois
441307,STUVUL,7,Étourneau sansonnet
441307,SYLATR,7,Fauvette à tête noire
441307,TROTRO,7,Troglodyte mignon
441307,TURMER,7,Merle noir
441307,TURPHI,7,Grive musicienne
441307,TURVIS,7,Grive draine
441319,APUAPU,3,Martinet noir
441319,CERBRA,3,Grimpereau des jardins
441319,COLPAL,3,Pigeon ramier
441319,CORCOR,3,Corneille noire
441319,CUCCAN,3,Coucou gris
441319,DENMAJ,3,Pic épeiche
441319,ERIRUB,3,Rougegorge familier
441319,FALTIN,3,Faucon crécerelle
441319,FRICOE,3,Pinson des arbres
441319,GALCHL,3,Gallinule poule-d'eau
441319,GARGLA,3,Geai des chênes
441319,HIRRUS,3,Hirondelle rustique
441319,LULARB,3,Alouette lulu
441319,LUSMEG,3,Rossignol philomèle
441319,PARCAE,3,Mésange bleue
441319,PARCRI,3,Mésange huppée
441319,PARMAJ,3,Mésange charbonnière
441319,PASDOM,3,Moineau domestique
441319,PHOOCH,3,Rougequeue noir
441319,PHYCOL,3,Pouillot véloce
441319,PICVIR,3,Pic vert
441319,PRUMOD,3,Accenteur mouchet
441319,SITEUR,3,Sittelle torchepot
441319,STRDEC,3,Tourterelle turque
441319,STUVUL,3,Étourneau sansonnet
441319,SYLATR,3,Fauvette à tête noire
441319,TROTRO,3,Troglodyte mignon
441319,TURMER,3,Merle noir
441319,TURPHI,3,Grive musicienne
441319,TURVIS,3,Grive draine
441340,ANTTRI,12,Pipit des arbres
441340,APUAPU,12,Martinet noir
441340,CERBRA,12,Grimpereau des jardins
441340,COLPAL,12,Pigeon ramier
441340,CORCOR,12,Corneille noire
441340,CUCCAN,12,Coucou gris
441340,DENMAJ,12,Pic épeiche
441340,EMBCIT,12,Bruant jaune
441340,ERIRUB,12,Rougegorge familier
441340,FALTIN,12,Faucon crécerelle
441340,FRICOE,12,Pinson des arbres
441340,GALCHL,12,Gallinule poule-d'eau
441340,GARGLA,12,Geai des chênes
441340,HIRRUS,12,Hirondelle rustique
441340,LULARB,12,Alouette lulu
441340,LUSMEG,12,Rossignol philomèle
441340,PARCAE,12,Mésange bleue
441340,PARMAJ,12,Mésange charbonnière
441340,PASDOM,12,Moineau domestique
441340,PHOOCH,12,Rougequeue noir
441340,PHYCOL,12,Pouillot véloce
441340,PICVIR,12,Pic vert
441340,PRUMOD,12,Accenteur mouchet
441340,SITEUR,12,Sittelle torchepot
441340,STRDEC,12,Tourterelle turque
441340,STRTUR,12,Tourterelle des bois
441340,STUVUL,12,Étourneau sansonnet
441340,SYLATR,12,Fauvette à tête noire
441340,TROTRO,12,Troglodyte mignon
441340,TURMER,12,Merle noir
441340,TURPHI,12,Grive musicienne
441340,TURVIS,12,Grive draine
441427,ALAARV,4,Alouette des champs
441427,APUAPU,4,Martinet noir
441427,CERBRA,4,Grimpereau des jardins
441427,COLPAL,4,Pigeon ramier
441427,CORCOR,4,Corneille noire
441427,CUCCAN,4,Coucou gris
441427,DENMAJ,4,Pic épeiche
441427,ERIRUB,4,Rougegorge familier
441427,FALTIN,4,Faucon crécerelle
441427,FRICOE,4,Pinson des arbres
441427,GALCHL,4,Gallinule poule-d'eau
441427,GARGLA,4,Geai des chênes
441427,HIRRUS,4,Hirondelle rustique
441427,LULARB,4,Alouette lulu
441427,LUSMEG,4,Rossignol philomèle
441427,PARCAE,4,Mésange bleue
441427,PARMAJ,4,Mésange charbonnière
441427,PASDOM,4,Moineau domestique
441427,PHOOCH,4,Rougequeue noir
441427,PHYCOL,4,Pouillot véloce
441427,PICVIR,4,Pic vert
441427,PRUMOD,4,Accenteur mouchet
441427,SITEUR,4,Sittelle torchepot
441427,STRDEC,4,Tourterelle turque
441427,STRTUR,4,Tourterelle des bois
441427,STUVUL,4,Étourneau sansonnet
441427,SYLATR,4,Fauvette à tête noire
441427,TROTRO,4,Troglodyte mignon
441427,TURMER,4,Merle noir
441427,TURPHI,4,Grive musicienne
441427,TURVIS,4,Grive draine
441455,ANTTRI,3,Pipit des arbres
441455,CERBRA,3,Grimpereau des jardins
441455,COLPAL,3,Pigeon ramier
441455,CORCOR,3,Corneille noire
441455,CUCCAN,3,Coucou gris
441455,DENMAJ,3,Pic épeiche
441455,EMBCIT,3,Bruant jaune
441455,ERIRUB,3,Rougegorge familier
441455,FRICOE,3,Pinson des arbres
441455,GARGLA,3,Geai des chênes
441455,HIRRUS,3,Hirondelle rustique
441455,LULARB,3,Alouette lulu
441455,LUSMEG,3,Rossignol philomèle
441455,PARCAE,3,Mésange bleue
441455,PARMAJ,3,Mésange charbonnière
441455,PASDOM,3,Moineau domestique
441455,PHYCOL,3,Pouillot véloce
441455,PICVIR,3,Pic vert
441455,PRUMOD,3,Accenteur mouchet
441455,SITEUR,3,Sittelle torchepot
441455,STRDEC,3,Tourterelle turque
441455,STRTUR,3,Tourterelle des bois
441455,STUVUL,3,Étourneau sansonnet
441455,SYLATR,3,Fauvette à tête noire
441455,TROTRO,3,Troglodyte mignon
441455,TURMER,3,Merle noir
441455,TURPHI,3,Grive musicienne
441498,ALAARV,3,Alouette des champs
441498,CERBRA,3,Grimpereau des jardins
441498,COLPAL,3,Pigeon ramier
441498,CORCOR,3,Corneille noire
441498,CUCCAN,3,Coucou gris
441498,EMBCIT,3,Bruant jaune
441498,ERIRUB,3,Rougegorge familier
441498,FRICOE,3,Pinson des arbres
441498,GARGLA,3,Geai des chênes
441498,HIRRUS,3,Hirondelle rustique
441498,LUSMEG,3,Rossignol philomèle
441498,PARCAE,3,Mésange bleue
441498,PARMAJ,3,Mésange charbonnière
441498,PASDOM,3,Moineau domestique
441498,PHOOCH,3,Rougequeue noir
441498,PHYCOL,3,Pouillot véloce
441498,PICVIR,3,Pic vert
441498,PRUMOD,3,Accenteur mouchet
441498,SITEUR,3,Sittelle torchepot
441498,STRDEC,3,Tourterelle turque
441498,STRTUR,3,Tourterelle des bois
441498,STUVUL,3,Étourneau sansonnet
441498,SYLATR,3,Fauvette à tête noire
441498,TROTRO,3,Troglodyte mignon
441498,TURMER,3,Merle noir
441498,TURPHI,3,Grive musicienne
441498,TURVIS,3,Grive draine
441558,ALAARV,11,Alouette des champs
441558,ANTTRI,11,Pipit des arbres
441558,APUAPU,11,Martinet noir
441558,CERBRA,11,Grimpereau des jardins
441558,COLPAL,11,Pigeon ramier
441558,CORCOR,11,Corneille noire
441558,CUCCAN,11,Coucou gris
441558,DENMAJ,11,Pic épeiche
441558,EMBCIT,11,Bruant jaune
441558,ERIRUB,11,Rougegorge familier
441558,FALTIN,11,Faucon crécerelle
441558,FRICOE,11,Pinson des arbres
441558,GALCHL,11,Gallinule poule-d'eau
441558,GARGLA,11,Geai des chênes
441558,HIRRUS,11,Hirondelle rustique
441558,LULARB,11,Alouette lulu
441558,LUSMEG,11,Rossignol philomèle
441558,PARCAE,11,Mésange bleue
441558,PARMAJ,11,Mésange charbonnière
441558,PASDOM,11,Moineau domestique
441558,PHOOCH,11,Rougequeue noir
